seq,pc,off,addr,size,old,new,lr,sp,phase,kind,note,stack0,stack1,stack2,stack3
718,0x92CE0,0x12CE0,0x28065C,4,0x828A,0x828B,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
719,0x92CE0,0x12CE0,0x28065C,4,0x828B,0x828C,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
720,0x92CE0,0x12CE0,0x28065C,4,0x828C,0x828D,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
721,0x92D68,0x12D68,0x28065C,4,0x828D,0x828E,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
722,0x92CE0,0x12CE0,0x28065C,4,0x828E,0x828F,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
723,0x92D68,0x12D68,0x28065C,4,0x828F,0x8290,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
724,0x92CE0,0x12CE0,0x28065C,4,0x8290,0x8291,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
725,0x92CE0,0x12CE0,0x28065C,4,0x8291,0x8292,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
726,0x92CE0,0x12CE0,0x28065C,4,0x8292,0x8293,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
727,0x92CE0,0x12CE0,0x28065C,4,0x8293,0x8294,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
728,0x92F54,0x12F54,0x28065C,4,0x8294,0x8295,0xB,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
729,0x92CE0,0x12CE0,0x28065C,4,0x8295,0x8296,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
730,0x92CE0,0x12CE0,0x28065C,4,0x8296,0x8297,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
731,0x92F54,0x12F54,0x28065C,4,0x8297,0x8298,0x1,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
732,0x92CE0,0x12CE0,0x28065C,4,0x8298,0x8299,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
733,0x92CE0,0x12CE0,0x28065C,4,0x8299,0x829A,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
734,0x92CE0,0x12CE0,0x28065C,4,0x829A,0x829B,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
735,0x92CE0,0x12CE0,0x28065C,4,0x829B,0x829C,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
736,0x92CE0,0x12CE0,0x28065C,4,0x829C,0x829D,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
737,0x92CE0,0x12CE0,0x28065C,4,0x829D,0x829E,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
738,0x92CE0,0x12CE0,0x28065C,4,0x829E,0x829F,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
739,0x92CE0,0x12CE0,0x28065C,4,0x829F,0x82A0,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
740,0x92F54,0x12F54,0x28065C,4,0x82A0,0x82A1,0x7,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
741,0x92CE0,0x12CE0,0x28065C,4,0x82A1,0x82A2,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
742,0x92CE0,0x12CE0,0x28065C,4,0x82A2,0x82A3,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
743,0x92CE0,0x12CE0,0x28065C,4,0x82A3,0x82A4,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
744,0x92CE0,0x12CE0,0x28065C,4,0x82A4,0x82A5,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
745,0x92CE0,0x12CE0,0x28065C,4,0x82A5,0x82A6,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
746,0x92CE0,0x12CE0,0x28065C,4,0x82A6,0x82A7,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
747,0x92CE0,0x12CE0,0x28065C,4,0x82A7,0x82A8,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
748,0x92F54,0x12F54,0x28065C,4,0x82A8,0x82A9,0x4D,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
749,0x92CE0,0x12CE0,0x28065C,4,0x82A9,0x82AA,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
750,0x92CE0,0x12CE0,0x28065C,4,0x82AA,0x82AB,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
751,0x92F54,0x12F54,0x28065C,4,0x82AB,0x82AC,0x9,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
752,0x92CE0,0x12CE0,0x28065C,4,0x82AC,0x82AD,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
753,0x92CE0,0x12CE0,0x28065C,4,0x82AD,0x82AE,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
754,0x92F54,0x12F54,0x28065C,4,0x82AE,0x82AF,0x3,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
755,0x92F54,0x12F54,0x28065C,4,0x82AF,0x82B0,0xD3,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
756,0x92CE0,0x12CE0,0x28065C,4,0x82B0,0x82B1,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
757,0x92F54,0x12F54,0x28065C,4,0x82B1,0x82B2,0x1D,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
758,0x92CE0,0x12CE0,0x28065C,4,0x82B2,0x82B3,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
759,0x92CE0,0x12CE0,0x28065C,4,0x82B3,0x82B4,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
760,0x92F54,0x12F54,0x28065C,4,0x82B4,0x82B5,0x1,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
761,0x92CE0,0x12CE0,0x28065C,4,0x82B5,0x82B6,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
762,0x92CE0,0x12CE0,0x28065C,4,0x82B6,0x82B7,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
763,0x92CE0,0x12CE0,0x28065C,4,0x82B7,0x82B8,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
764,0x92F54,0x12F54,0x28065C,4,0x82B8,0x82B9,0x5,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
765,0x92CE0,0x12CE0,0x28065C,4,0x82B9,0x82BA,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
766,0x92F54,0x12F54,0x28065C,4,0x82BA,0x82BB,0x3,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
767,0x92CE0,0x12CE0,0x28065C,4,0x82BB,0x82BC,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
768,0x92CE0,0x12CE0,0x28065C,4,0x82BC,0x82BD,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
769,0x92CE0,0x12CE0,0x28065C,4,0x82BD,0x82BE,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
770,0x92CE0,0x12CE0,0x28065C,4,0x82BE,0x82BF,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
771,0x92CE0,0x12CE0,0x28065C,4,0x82BF,0x82C0,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
772,0x92CE0,0x12CE0,0x28065C,4,0x82C0,0x82C1,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
773,0x92CE0,0x12CE0,0x28065C,4,0x82C1,0x82C2,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
774,0x92CE0,0x12CE0,0x28065C,4,0x82C2,0x82C3,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
775,0x92CE0,0x12CE0,0x28065C,4,0x82C3,0x82C4,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
776,0x92CE0,0x12CE0,0x28065C,4,0x82C4,0x82C5,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
777,0x92CE0,0x12CE0,0x28065C,4,0x82C5,0x82C6,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
778,0x92F54,0x12F54,0x28065C,4,0x82C6,0x82C7,0x11,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
779,0x92CE0,0x12CE0,0x28065C,4,0x82C7,0x82C8,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
780,0x92CE0,0x12CE0,0x28065C,4,0x82C8,0x82C9,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
781,0x92E6C,0x12E6C,0x28065C,4,0x82C9,0x82CA,0x2AF924,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
782,0x92F54,0x12F54,0x28065C,4,0x82CA,0x82CB,0x1B,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
783,0x92CE0,0x12CE0,0x28065C,4,0x82CB,0x82CC,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
784,0x92E6C,0x12E6C,0x28065C,4,0x82CC,0x82CD,0x2AF924,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
785,0x92CE0,0x12CE0,0x28065C,4,0x82CD,0x82CE,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
786,0x92CE0,0x12CE0,0x28065C,4,0x82CE,0x82CF,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
787,0x92CE0,0x12CE0,0x28065C,4,0x82CF,0x82D0,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
788,0x92CE0,0x12CE0,0x28065C,4,0x82D0,0x82D1,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
789,0x92CE0,0x12CE0,0x28065C,4,0x82D1,0x82D2,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
790,0x92F54,0x12F54,0x28065C,4,0x82D2,0x82D3,0x7,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
791,0x92CE0,0x12CE0,0x28065C,4,0x82D3,0x82D4,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
792,0x92E6C,0x12E6C,0x28065C,4,0x82D4,0x82D5,0x2AF924,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
793,0x92CE0,0x12CE0,0x28065C,4,0x82D5,0x82D6,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
794,0x92CE0,0x12CE0,0x28065C,4,0x82D6,0x82D7,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
795,0x92E6C,0x12E6C,0x28065C,4,0x82D7,0x82D8,0x2AF924,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
796,0x92F54,0x12F54,0x28065C,4,0x82D8,0x82D9,0x2F,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
797,0x92CE0,0x12CE0,0x28065C,4,0x82D9,0x82DA,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
798,0x92CE0,0x12CE0,0x28065C,4,0x82DA,0x82DB,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
799,0x92CE0,0x12CE0,0x28065C,4,0x82DB,0x82DC,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
800,0x92CE0,0x12CE0,0x28065C,4,0x82DC,0x82DD,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
801,0x92CE0,0x12CE0,0x28065C,4,0x82DD,0x82DE,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
802,0x92CE0,0x12CE0,0x28065C,4,0x82DE,0x82DF,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
803,0x92CE0,0x12CE0,0x28065C,4,0x82DF,0x82E0,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
804,0x92F54,0x12F54,0x28065C,4,0x82E0,0x82E1,0x2D,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
805,0x92CE0,0x12CE0,0x28065C,4,0x82E1,0x82E2,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
806,0x92CE0,0x12CE0,0x28065C,4,0x82E2,0x82E3,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
807,0x92CE0,0x12CE0,0x28065C,4,0x82E3,0x82E4,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
808,0x92F54,0x12F54,0x28065C,4,0x82E4,0x82E5,0x2F,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
809,0x92CE0,0x12CE0,0x28065C,4,0x82E5,0x82E6,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
810,0x92CE0,0x12CE0,0x28065C,4,0x82E6,0x82E7,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
811,0x92CE0,0x12CE0,0x28065C,4,0x82E7,0x82E8,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
812,0x92F54,0x12F54,0x28065C,4,0x82E8,0x82E9,0x7F,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
813,0x92CE0,0x12CE0,0x28065C,4,0x82E9,0x82EA,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
814,0x92F54,0x12F54,0x28065C,4,0x82EA,0x82EB,0x9,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
815,0x92CE0,0x12CE0,0x28065C,4,0x82EB,0x82EC,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
816,0x92CE0,0x12CE0,0x28065C,4,0x82EC,0x82ED,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
817,0x92CE0,0x12CE0,0x28065C,4,0x82ED,0x82EE,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
818,0x92CE0,0x12CE0,0x28065C,4,0x82EE,0x82EF,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
819,0x92CE0,0x12CE0,0x28065C,4,0x82EF,0x82F0,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
820,0x92E0C,0x12E0C,0x28065C,4,0x82F0,0x82F1,0x28065C,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
821,0x92F54,0x12F54,0x28065C,4,0x82F1,0x82F2,0x5,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
822,0x92CE0,0x12CE0,0x28065C,4,0x82F2,0x82F3,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
823,0x92CE0,0x12CE0,0x28065C,4,0x82F3,0x82F4,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
824,0x92CE0,0x12CE0,0x28065C,4,0x82F4,0x82F5,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
825,0x92CE0,0x12CE0,0x28065C,4,0x82F5,0x82F6,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
826,0x92CE0,0x12CE0,0x28065C,4,0x82F6,0x82F7,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
827,0x92CE0,0x12CE0,0x28065C,4,0x82F7,0x82F8,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
828,0x92CE0,0x12CE0,0x28065C,4,0x82F8,0x82F9,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
829,0x92CE0,0x12CE0,0x28065C,4,0x82F9,0x82FA,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
830,0x92CE0,0x12CE0,0x28065C,4,0x82FA,0x82FB,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
831,0x92CE0,0x12CE0,0x28065C,4,0x82FB,0x82FC,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
832,0x92CE0,0x12CE0,0x28065C,4,0x82FC,0x82FD,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
833,0x92F54,0x12F54,0x28065C,4,0x82FD,0x82FE,0x3,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
834,0x92CE0,0x12CE0,0x28065C,4,0x82FE,0x82FF,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
835,0x92CE0,0x12CE0,0x28065C,4,0x82FF,0x8300,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
836,0x92CE0,0x12CE0,0x28065C,4,0x8300,0x8301,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
837,0x92E6C,0x12E6C,0x28065C,4,0x8301,0x8302,0x2AF924,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
838,0x92F54,0x12F54,0x28065C,4,0x8302,0x8303,0x16B,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
839,0x92CE0,0x12CE0,0x28065C,4,0x8303,0x8304,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
840,0x92F54,0x12F54,0x28065C,4,0x8304,0x8305,0x3,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
841,0x92F54,0x12F54,0x28065C,4,0x8305,0x8306,0x3B,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
842,0x92CE0,0x12CE0,0x28065C,4,0x8306,0x8307,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
843,0x92F54,0x12F54,0x28065C,4,0x8307,0x8308,0x3,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
844,0x92CE0,0x12CE0,0x28065C,4,0x8308,0x8309,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
845,0x92CE0,0x12CE0,0x28065C,4,0x8309,0x830A,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
846,0x92CE0,0x12CE0,0x28065C,4,0x830A,0x830B,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
847,0x92CE0,0x12CE0,0x28065C,4,0x830B,0x830C,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
848,0x92CE0,0x12CE0,0x28065C,4,0x830C,0x830D,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
849,0x92CE0,0x12CE0,0x28065C,4,0x830D,0x830E,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
850,0x92CE0,0x12CE0,0x28065C,4,0x830E,0x830F,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
851,0x92CE0,0x12CE0,0x28065C,4,0x830F,0x8310,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
852,0x92CE0,0x12CE0,0x28065C,4,0x8310,0x8311,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
853,0x92E6C,0x12E6C,0x28065C,4,0x8311,0x8312,0x2AF924,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
854,0x92CE0,0x12CE0,0x28065C,4,0x8312,0x8313,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
855,0x92CE0,0x12CE0,0x28065C,4,0x8313,0x8314,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
856,0x92CE0,0x12CE0,0x28065C,4,0x8314,0x8315,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
857,0x92CE0,0x12CE0,0x28065C,4,0x8315,0x8316,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
858,0x92E6C,0x12E6C,0x28065C,4,0x8316,0x8317,0x2AF924,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
859,0x92CE0,0x12CE0,0x28065C,4,0x8317,0x8318,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
860,0x92F54,0x12F54,0x28065C,4,0x8318,0x8319,0x7,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
861,0x92CE0,0x12CE0,0x28065C,4,0x8319,0x831A,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
862,0x92CE0,0x12CE0,0x28065C,4,0x831A,0x831B,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
863,0x92CE0,0x12CE0,0x28065C,4,0x831B,0x831C,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
864,0x92CE0,0x12CE0,0x28065C,4,0x831C,0x831D,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
865,0x92CE0,0x12CE0,0x28065C,4,0x831D,0x831E,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
866,0x92CE0,0x12CE0,0x28065C,4,0x831E,0x831F,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
